employee_id,name,country_code,currency,salary_amount
EMP1051,Stacy Jones,DEU,EUR,4972.00
EMP1052,Gene Wells,JPN,JPY,10526.47
EMP1053,Sarah Chen,SGP,SGD,7658.46
EMP1054,Michael Smith,NLD,EUR,10377.80
EMP1055,Emily Johnson,SWE,SEK,3409.65
EMP1056,David Williams,CHE,CHF,7963.58
EMP1057,Lisa Brown,USA,USD,11628.22
EMP1058,James Davis,ITA,EUR,12891.95
EMP1059,Maria Miller,GBR,GBP,4722.78
EMP1060,Robert Wilson,CAN,CAD,8098.11
EMP1061,Jennifer Moore,AUS,AUD,11758.16
EMP1062,William Taylor,FRA,EUR,6507.43
EMP1063,Patricia Anderson,DEU,EUR,6809.64
EMP1064,Richard Thomas,JPN,JPY,3479.61
EMP1065,Linda Jackson,SGP,SGD,9590.00
EMP1066,Joseph White,NLD,EUR,10975.54
EMP1067,Elizabeth Harris,SWE,SEK,14591.78
EMP1068,Thomas Martin,CHE,CHF,12358.97
EMP1069,Jessica Thompson,USA,USD,11920.69
EMP1070,Charles Garcia,ITA,EUR,10732.62
EMP1071,Susan Martinez,GBR,GBP,8526.22
EMP1072,Christopher Robinson,CAN,CAD,9198.78
EMP1073,Karen Clark,AUS,AUD,8145.74
EMP1074,Daniel Rodriguez,FRA,EUR,13286.35
EMP1075,Nancy Lewis,DEU,EUR,7752.86
EMP1076,Matthew Lee,JPN,JPY,12084.35
EMP1077,Betty Walker,SGP,SGD,3454.61
EMP1078,Anthony Hall,NLD,EUR,7986.73
EMP1079,Margaret Allen,SWE,SEK,12302.56
EMP1080,Mark Young,CHE,CHF,13984.38
EMP1081,Stacy Jones,USA,USD,13667.98
EMP1082,Gene Wells,ITA,EUR,4304.11
EMP1083,Sarah Chen,GBR,GBP,12685.92
EMP1084,Michael Smith,CAN,CAD,11231.78
EMP1085,Emily Johnson,AUS,AUD,7879.28
EMP1086,David Williams,FRA,EUR,11935.56
EMP1087,Lisa Brown,DEU,EUR,4294.46
EMP1088,James Davis,JPN,JPY,4146.89
EMP1089,Maria Miller,SGP,SGD,5205.10
EMP1090,Robert Wilson,NLD,EUR,13787.00
EMP1091,Jennifer Moore,SWE,SEK,11335.08
EMP1092,William Taylor,CHE,CHF,4088.25
EMP1093,Patricia Anderson,USA,USD,14255.62
EMP1094,Richard Thomas,ITA,EUR,9821.82
EMP1095,Linda Jackson,GBR,GBP,12827.99
EMP1096,Joseph White,CAN,CAD,9116.40
EMP1097,Elizabeth Harris,AUS,AUD,13047.87
EMP1098,Thomas Martin,FRA,EUR,11549.21
EMP1099,Jessica Thompson,DEU,EUR,14479.49
EMP1100,Charles Garcia,JPN,JPY,3538.50
EMP1101,Susan Martinez,SGP,SGD,8403.34
EMP1102,Christopher Robinson,NLD,EUR,8244.21
EMP1103,Karen Clark,SWE,SEK,3599.46
EMP1104,Daniel Rodriguez,CHE,CHF,5031.07
EMP1105,Nancy Lewis,USA,USD,5644.72
EMP1106,Matthew Lee,ITA,EUR,4138.38
EMP1107,Betty Walker,GBR,GBP,5825.82
EMP1108,Anthony Hall,CAN,CAD,4414.57
EMP1109,Margaret Allen,AUS,AUD,10869.72
EMP1110,Mark Young,FRA,EUR,10117.52
EMP1111,Stacy Jones,DEU,EUR,5707.58
EMP1112,Gene Wells,JPN,JPY,3063.38
EMP1113,Sarah Chen,SGP,SGD,10835.53
EMP1114,Michael Smith,NLD,EUR,13179.59
EMP1115,Emily Johnson,SWE,SEK,4461.09
EMP1116,David Williams,CHE,CHF,14281.58
EMP1117,Lisa Brown,USA,USD,11909.94
EMP1118,James Davis,ITA,EUR,10254.27
EMP1119,Maria Miller,GBR,GBP,10102.65
EMP1120,Robert Wilson,CAN,CAD,8192.05
EMP1121,Jennifer Moore,AUS,AUD,12150.63
EMP1122,William Taylor,FRA,EUR,6320.52
EMP1123,Patricia Anderson,DEU,EUR,8631.89
EMP1124,Richard Thomas,JPN,JPY,4031.17
EMP1125,Linda Jackson,SGP,SGD,10200.47
EMP1126,Joseph White,NLD,EUR,13009.48
EMP1127,Elizabeth Harris,SWE,SEK,10291.84
EMP1128,Thomas Martin,CHE,CHF,13108.41
EMP1129,Jessica Thompson,USA,USD,6805.83
EMP1130,Charles Garcia,ITA,EUR,11943.37
EMP1131,Susan Martinez,GBR,GBP,4450.33
EMP1132,Christopher Robinson,CAN,CAD,8805.13
EMP1133,Karen Clark,AUS,AUD,10398.95
EMP1134,Daniel Rodriguez,FRA,EUR,3181.83
EMP1135,Nancy Lewis,DEU,EUR,11283.53
EMP1136,Matthew Lee,JPN,JPY,7141.00
EMP1137,Betty Walker,SGP,SGD,9171.21
EMP1138,Anthony Hall,NLD,EUR,3973.00
EMP1139,Margaret Allen,SWE,SEK,6535.88
EMP1140,Mark Young,CHE,CHF,11775.29
EMP1141,Stacy Jones,USA,USD,11061.40
EMP1142,Gene Wells,ITA,EUR,8513.13
EMP1143,Sarah Chen,GBR,GBP,3136.85
EMP1144,Michael Smith,CAN,CAD,12062.14
EMP1145,Emily Johnson,AUS,AUD,8832.06
EMP1146,David Williams,FRA,EUR,10074.09
EMP1147,Lisa Brown,DEU,EUR,3123.37
EMP1148,James Davis,JPN,JPY,7609.85
EMP1149,Maria Miller,SGP,SGD,3164.57
EMP1150,Robert Wilson,NLD,EUR,12174.23
EMP1151,Jennifer Moore,SWE,SEK,10777.32
EMP1152,William Taylor,CHE,CHF,9329.54
EMP1153,Patricia Anderson,USA,USD,4629.70
EMP1154,Richard Thomas,ITA,EUR,11241.29
EMP1155,Linda Jackson,GBR,GBP,3450.73
EMP1156,Joseph White,CAN,CAD,3496.14
EMP1157,Elizabeth Harris,AUS,AUD,14808.36
EMP1158,Thomas Martin,FRA,EUR,10120.27
EMP1159,Jessica Thompson,DEU,EUR,11926.09
EMP1160,Charles Garcia,JPN,JPY,11244.50
EMP1161,Susan Martinez,SGP,SGD,3591.90
EMP1162,Christopher Robinson,NLD,EUR,11728.62
EMP1163,Karen Clark,SWE,SEK,14069.12
EMP1164,Daniel Rodriguez,CHE,CHF,8689.50
EMP1165,Nancy Lewis,USA,USD,13776.89
EMP1166,Matthew Lee,ITA,EUR,12260.99
EMP1167,Betty Walker,GBR,GBP,3548.09
EMP1168,Anthony Hall,CAN,CAD,8646.56
EMP1169,Margaret Allen,AUS,AUD,3569.45
EMP1170,Mark Young,FRA,EUR,9816.36
EMP1171,Stacy Jones,DEU,EUR,3630.42
EMP1172,Gene Wells,JPN,JPY,11314.57
EMP1173,Sarah Chen,SGP,SGD,8259.36
EMP1174,Michael Smith,NLD,EUR,11691.82
EMP1175,Emily Johnson,SWE,SEK,6728.78
EMP1176,David Williams,CHE,CHF,12716.05
EMP1177,Lisa Brown,USA,USD,11349.78
EMP1178,James Davis,ITA,EUR,8561.85
EMP1179,Maria Miller,GBR,GBP,10484.13
EMP1180,Robert Wilson,CAN,CAD,8998.57
EMP1181,Jennifer Moore,AUS,AUD,3768.22
EMP1182,William Taylor,FRA,EUR,13175.77
EMP1183,Patricia Anderson,DEU,EUR,10315.06
EMP1184,Richard Thomas,JPN,JPY,4743.93
EMP1185,Linda Jackson,SGP,SGD,7426.95
EMP1186,Joseph White,NLD,EUR,10808.66
EMP1187,Elizabeth Harris,SWE,SEK,8795.76
EMP1188,Thomas Martin,CHE,CHF,4833.72
EMP1189,Jessica Thompson,USA,USD,13568.05
EMP1190,Charles Garcia,ITA,EUR,6579.40
EMP1191,Susan Martinez,GBR,GBP,5578.67
EMP1192,Christopher Robinson,CAN,CAD,6393.22
EMP1193,Karen Clark,AUS,AUD,5288.34
EMP1194,Daniel Rodriguez,FRA,EUR,10104.13
EMP1195,Nancy Lewis,DEU,EUR,8492.18
EMP1196,Matthew Lee,JPN,JPY,13706.79
EMP1197,Betty Walker,SGP,SGD,3540.95
EMP1198,Anthony Hall,NLD,EUR,5717.34
EMP1199,Margaret Allen,SWE,SEK,13072.90
EMP1200,Mark Young,CHE,CHF,8978.35
EMP1201,Stacy Jones,USA,USD,6976.74
EMP1202,Gene Wells,ITA,EUR,9812.69
EMP1203,Sarah Chen,GBR,GBP,5128.15
EMP1204,Michael Smith,CAN,CAD,12947.86
EMP1205,Emily Johnson,AUS,AUD,3066.71
EMP1206,David Williams,FRA,EUR,5463.28
EMP1207,Lisa Brown,DEU,EUR,12201.18
EMP1208,James Davis,JPN,JPY,5138.21
EMP1209,Maria Miller,SGP,SGD,14128.43
EMP1210,Robert Wilson,NLD,EUR,8546.98
EMP1211,Jennifer Moore,SWE,SEK,7602.72
EMP1212,William Taylor,CHE,CHF,7443.68
EMP1213,Patricia Anderson,USA,USD,3073.39
EMP1214,Richard Thomas,ITA,EUR,6711.87
EMP1215,Linda Jackson,GBR,GBP,10525.93
EMP1216,Joseph White,CAN,CAD,3217.82
EMP1217,Elizabeth Harris,AUS,AUD,5768.11
EMP1218,Thomas Martin,FRA,EUR,8572.57
EMP1219,Jessica Thompson,DEU,EUR,13961.45
EMP1220,Charles Garcia,JPN,JPY,9481.49
EMP1221,Susan Martinez,SGP,SGD,13732.42
EMP1222,Christopher Robinson,NLD,EUR,7217.33
EMP1223,Karen Clark,SWE,SEK,12283.33
EMP1224,Daniel Rodriguez,CHE,CHF,7273.08
EMP1225,Nancy Lewis,USA,USD,7929.60
EMP1226,Matthew Lee,ITA,EUR,12601.34
EMP1227,Betty Walker,GBR,GBP,8937.63
EMP1228,Anthony Hall,CAN,CAD,11384.94
EMP1229,Margaret Allen,AUS,AUD,13665.22
EMP1230,Mark Young,FRA,EUR,9902.42
EMP1231,Stacy Jones,DEU,EUR,13506.94
EMP1232,Gene Wells,JPN,JPY,10631.94
EMP1233,Sarah Chen,SGP,SGD,4757.55
EMP1234,Michael Smith,NLD,EUR,4945.02
EMP1235,Emily Johnson,SWE,SEK,9475.59
EMP1236,David Williams,CHE,CHF,8323.20
EMP1237,Lisa Brown,USA,USD,5305.41
EMP1238,James Davis,ITA,EUR,13604.18
EMP1239,Maria Miller,GBR,GBP,5581.27
EMP1240,Robert Wilson,CAN,CAD,9843.78
EMP1241,Jennifer Moore,AUS,AUD,7549.50
EMP1242,William Taylor,FRA,EUR,6872.61
EMP1243,Patricia Anderson,DEU,EUR,11078.55
EMP1244,Richard Thomas,JPN,JPY,5113.64
EMP1245,Linda Jackson,SGP,SGD,4953.66
EMP1246,Joseph White,NLD,EUR,14786.29
EMP1247,Elizabeth Harris,SWE,SEK,4342.03
EMP1248,Thomas Martin,CHE,CHF,14150.10
EMP1249,Jessica Thompson,USA,USD,10926.92
EMP1250,Charles Garcia,ITA,EUR,14023.85
EMP1251,Susan Martinez,GBR,GBP,11712.77
EMP1252,Christopher Robinson,CAN,CAD,14868.49
EMP1253,Karen Clark,AUS,AUD,3332.86
EMP1254,Daniel Rodriguez,FRA,EUR,6884.61
EMP1255,Nancy Lewis,DEU,EUR,5519.53
EMP1256,Matthew Lee,JPN,JPY,13121.63
EMP1257,Betty Walker,SGP,SGD,9315.59
EMP1258,Anthony Hall,NLD,EUR,3468.54
EMP1259,Margaret Allen,SWE,SEK,11254.51
EMP1260,Mark Young,CHE,CHF,9033.67
EMP1261,Stacy Jones,USA,USD,10784.77
EMP1262,Gene Wells,ITA,EUR,8066.12
EMP1263,Sarah Chen,GBR,GBP,11407.77
EMP1264,Michael Smith,CAN,CAD,4308.84
EMP1265,Emily Johnson,AUS,AUD,3945.13
EMP1266,David Williams,FRA,EUR,9813.60
EMP1267,Lisa Brown,DEU,EUR,7554.71
EMP1268,James Davis,JPN,JPY,10744.58
EMP1269,Maria Miller,SGP,SGD,6896.17
EMP1270,Robert Wilson,NLD,EUR,10924.54
EMP1271,Jennifer Moore,SWE,SEK,7177.51
EMP1272,William Taylor,CHE,CHF,3152.63
EMP1273,Patricia Anderson,USA,USD,11882.17
EMP1274,Richard Thomas,ITA,EUR,4559.63
EMP1275,Linda Jackson,GBR,GBP,14264.94
EMP1276,Joseph White,CAN,CAD,9896.65
EMP1277,Elizabeth Harris,AUS,AUD,3786.18
EMP1278,Thomas Martin,FRA,EUR,6892.10
EMP1279,Jessica Thompson,DEU,EUR,4741.85
EMP1280,Charles Garcia,JPN,JPY,5657.99
EMP1281,Susan Martinez,SGP,SGD,6321.94
EMP1282,Christopher Robinson,NLD,EUR,4918.05
EMP1283,Karen Clark,SWE,SEK,5759.43
EMP1284,Daniel Rodriguez,CHE,CHF,11033.08
EMP1285,Nancy Lewis,USA,USD,14459.31
EMP1286,Matthew Lee,ITA,EUR,3391.55
EMP1287,Betty Walker,GBR,GBP,12580.29
EMP1288,Anthony Hall,CAN,CAD,14381.80
EMP1289,Margaret Allen,AUS,AUD,10096.91
EMP1290,Mark Young,FRA,EUR,11172.37
EMP1291,Stacy Jones,DEU,EUR,6656.69
EMP1292,Gene Wells,JPN,JPY,10715.43
EMP1293,Sarah Chen,SGP,SGD,11782.74
EMP1294,Michael Smith,NLD,EUR,11918.63
EMP1295,Emily Johnson,SWE,SEK,13057.74
EMP1296,David Williams,CHE,CHF,6884.87
EMP1297,Lisa Brown,USA,USD,13118.30
EMP1298,James Davis,ITA,EUR,8419.31
EMP1299,Maria Miller,GBR,GBP,6960.69
EMP1300,Robert Wilson,CAN,CAD,13823.78
EMP1301,Jennifer Moore,AUS,AUD,9526.38
EMP1302,William Taylor,FRA,EUR,5918.69
EMP1303,Patricia Anderson,DEU,EUR,9639.48
EMP1304,Richard Thomas,JPN,JPY,4172.72
EMP1305,Linda Jackson,SGP,SGD,8108.44
EMP1306,Joseph White,NLD,EUR,6201.98
EMP1307,Elizabeth Harris,SWE,SEK,4081.09
EMP1308,Thomas Martin,CHE,CHF,12568.98
EMP1309,Jessica Thompson,USA,USD,14840.27
EMP1310,Charles Garcia,ITA,EUR,11259.29
EMP1311,Susan Martinez,GBR,GBP,4473.80
EMP1312,Christopher Robinson,CAN,CAD,4813.97
EMP1313,Karen Clark,AUS,AUD,10772.91
EMP1314,Daniel Rodriguez,FRA,EUR,6801.77
EMP1315,Nancy Lewis,DEU,EUR,5911.54
EMP1316,Matthew Lee,JPN,JPY,9494.61
EMP1317,Betty Walker,SGP,SGD,4127.74
EMP1318,Anthony Hall,NLD,EUR,7776.94
EMP1319,Margaret Allen,SWE,SEK,6038.94
EMP1320,Mark Young,CHE,CHF,9500.21
EMP1321,Stacy Jones,USA,USD,5271.75
EMP1322,Gene Wells,ITA,EUR,13102.92
EMP1323,Sarah Chen,GBR,GBP,7408.26
EMP1324,Michael Smith,CAN,CAD,3508.95
EMP1325,Emily Johnson,AUS,AUD,11003.57
EMP1326,David Williams,FRA,EUR,12530.85
EMP1327,Lisa Brown,DEU,EUR,5995.10
EMP1328,James Davis,JPN,JPY,9182.74
EMP1329,Maria Miller,SGP,SGD,4626.95
EMP1330,Robert Wilson,NLD,EUR,12962.27
EMP1331,Jennifer Moore,SWE,SEK,14334.81
EMP1332,William Taylor,CHE,CHF,5732.95
EMP1333,Patricia Anderson,USA,USD,4720.91
EMP1334,Richard Thomas,ITA,EUR,14157.77
EMP1335,Linda Jackson,GBR,GBP,8179.17
EMP1336,Joseph White,CAN,CAD,3161.05
EMP1337,Elizabeth Harris,AUS,AUD,5673.12
EMP1338,Thomas Martin,FRA,EUR,10191.41
EMP1339,Jessica Thompson,DEU,EUR,3351.56
EMP1340,Charles Garcia,JPN,JPY,8963.05
EMP1341,Susan Martinez,SGP,SGD,9717.71
EMP1342,Christopher Robinson,NLD,EUR,5574.06
EMP1343,Karen Clark,SWE,SEK,5680.33
EMP1344,Daniel Rodriguez,CHE,CHF,13593.65
EMP1345,Nancy Lewis,USA,USD,10482.46
EMP1346,Matthew Lee,ITA,EUR,5771.55
EMP1347,Betty Walker,GBR,GBP,7173.61
EMP1348,Anthony Hall,CAN,CAD,12167.59
EMP1349,Margaret Allen,AUS,AUD,9343.66
EMP1350,Mark Young,FRA,EUR,8936.20
EMP1351,Stacy Jones,DEU,EUR,13889.59
EMP1352,Gene Wells,JPN,JPY,3516.82
EMP1353,Sarah Chen,SGP,SGD,4738.13
EMP1354,Michael Smith,NLD,EUR,10640.71
EMP1355,Emily Johnson,SWE,SEK,8192.84
EMP1356,David Williams,CHE,CHF,13604.97
EMP1357,Lisa Brown,USA,USD,6528.32
EMP1358,James Davis,ITA,EUR,12693.26
EMP1359,Maria Miller,GBR,GBP,3790.00
EMP1360,Robert Wilson,CAN,CAD,6150.54
EMP1361,Jennifer Moore,AUS,AUD,9806.81
EMP1362,William Taylor,FRA,EUR,9168.21
EMP1363,Patricia Anderson,DEU,EUR,11362.88
EMP1364,Richard Thomas,JPN,JPY,11464.92
EMP1365,Linda Jackson,SGP,SGD,8611.63
EMP1366,Joseph White,NLD,EUR,4011.07
EMP1367,Elizabeth Harris,SWE,SEK,14186.64
EMP1368,Thomas Martin,CHE,CHF,7475.37
EMP1369,Jessica Thompson,USA,USD,8007.95
EMP1370,Charles Garcia,ITA,EUR,8019.00
EMP1371,Susan Martinez,GBR,GBP,7821.98
EMP1372,Christopher Robinson,CAN,CAD,6898.11
EMP1373,Karen Clark,AUS,AUD,5003.03
EMP1374,Daniel Rodriguez,FRA,EUR,9250.07
EMP1375,Nancy Lewis,DEU,EUR,9738.86
EMP1376,Matthew Lee,JPN,JPY,11360.40
EMP1377,Betty Walker,SGP,SGD,6016.64
EMP1378,Anthony Hall,NLD,EUR,6886.23
EMP1379,Margaret Allen,SWE,SEK,4048.99
EMP1380,Mark Young,CHE,CHF,11873.49
EMP1381,Stacy Jones,USA,USD,7021.86
EMP1382,Gene Wells,ITA,EUR,5552.09
EMP1383,Sarah Chen,GBR,GBP,3648.74
EMP1384,Michael Smith,CAN,CAD,9363.55
EMP1385,Emily Johnson,AUS,AUD,6330.17
EMP1386,David Williams,FRA,EUR,11780.57
EMP1387,Lisa Brown,DEU,EUR,7484.31
EMP1388,James Davis,JPN,JPY,3494.87
EMP1389,Maria Miller,SGP,SGD,5605.64
EMP1390,Robert Wilson,NLD,EUR,6891.13
EMP1391,Jennifer Moore,SWE,SEK,10628.91
EMP1392,William Taylor,CHE,CHF,7741.69
EMP1393,Patricia Anderson,USA,USD,9696.86
EMP1394,Richard Thomas,ITA,EUR,6504.72
EMP1395,Linda Jackson,GBR,GBP,10332.39
EMP1396,Joseph White,CAN,CAD,7273.52
EMP1397,Elizabeth Harris,AUS,AUD,12169.28
EMP1398,Thomas Martin,FRA,EUR,3484.88
EMP1399,Jessica Thompson,DEU,EUR,10529.32
EMP1400,Charles Garcia,JPN,JPY,7119.76
EMP1401,Susan Martinez,SGP,SGD,9393.41
EMP1402,Christopher Robinson,NLD,EUR,8740.40
EMP1403,Karen Clark,SWE,SEK,5973.92
EMP1404,Daniel Rodriguez,CHE,CHF,13260.71
EMP1405,Nancy Lewis,USA,USD,11740.48
EMP1406,Matthew Lee,ITA,EUR,3312.60
EMP1407,Betty Walker,GBR,GBP,11768.52
EMP1408,Anthony Hall,CAN,CAD,12882.01
EMP1409,Margaret Allen,AUS,AUD,14553.59
EMP1410,Mark Young,FRA,EUR,10288.33
EMP1411,Stacy Jones,DEU,EUR,4995.73
EMP1412,Gene Wells,JPN,JPY,14339.74
EMP1413,Sarah Chen,SGP,SGD,5507.93
EMP1414,Michael Smith,NLD,EUR,8684.53
EMP1415,Emily Johnson,SWE,SEK,7558.08
EMP1416,David Williams,CHE,CHF,12901.89
EMP1417,Lisa Brown,USA,USD,11740.36
EMP1418,James Davis,ITA,EUR,5500.80
EMP1419,Maria Miller,GBR,GBP,3887.27
EMP1420,Robert Wilson,CAN,CAD,9213.85
EMP1421,Jennifer Moore,AUS,AUD,6457.00
EMP1422,William Taylor,FRA,EUR,9145.07
EMP1423,Patricia Anderson,DEU,EUR,4068.67
EMP1424,Richard Thomas,JPN,JPY,11195.28
EMP1425,Linda Jackson,SGP,SGD,12219.70
EMP1426,Joseph White,NLD,EUR,4270.27
EMP1427,Elizabeth Harris,SWE,SEK,12725.50
EMP1428,Thomas Martin,CHE,CHF,9445.44
EMP1429,Jessica Thompson,USA,USD,3998.24
EMP1430,Charles Garcia,ITA,EUR,10139.74
EMP1431,Susan Martinez,GBR,GBP,9833.34
EMP1432,Christopher Robinson,CAN,CAD,7176.10
EMP1433,Karen Clark,AUS,AUD,11798.76
EMP1434,Daniel Rodriguez,FRA,EUR,9421.81
EMP1435,Nancy Lewis,DEU,EUR,3772.33
EMP1436,Matthew Lee,JPN,JPY,4872.07
EMP1437,Betty Walker,SGP,SGD,12254.03
EMP1438,Anthony Hall,NLD,EUR,8426.73
EMP1439,Margaret Allen,SWE,SEK,11659.09
EMP1440,Mark Young,CHE,CHF,12318.22
EMP1441,Stacy Jones,USA,USD,3705.47
EMP1442,Gene Wells,ITA,EUR,11251.32
EMP1443,Sarah Chen,GBR,GBP,5573.22
EMP1444,Michael Smith,CAN,CAD,9982.75
EMP1445,Emily Johnson,AUS,AUD,8823.63
EMP1446,David Williams,FRA,EUR,13221.15
EMP1447,Lisa Brown,DEU,EUR,13346.50
EMP1448,James Davis,JPN,JPY,3652.02
EMP1449,Maria Miller,SGP,SGD,10774.31
EMP1450,Robert Wilson,NLD,EUR,11904.23
EMP1451,Jennifer Moore,SWE,SEK,3772.18
EMP1452,William Taylor,CHE,CHF,13989.66
EMP1453,Patricia Anderson,USA,USD,5157.66
EMP1454,Richard Thomas,ITA,EUR,10685.12
EMP1455,Linda Jackson,GBR,GBP,9053.01
EMP1456,Joseph White,CAN,CAD,10225.82
EMP1457,Elizabeth Harris,AUS,AUD,5103.58
EMP1458,Thomas Martin,FRA,EUR,5748.54
EMP1459,Jessica Thompson,DEU,EUR,4308.09
EMP1460,Charles Garcia,JPN,JPY,11046.74
EMP1461,Susan Martinez,SGP,SGD,14577.75
EMP1462,Christopher Robinson,NLD,EUR,11803.23
EMP1463,Karen Clark,SWE,SEK,14098.97
EMP1464,Daniel Rodriguez,CHE,CHF,14754.24
EMP1465,Nancy Lewis,USA,USD,10792.80
EMP1466,Matthew Lee,ITA,EUR,13363.12
EMP1467,Betty Walker,GBR,GBP,14731.30
EMP1468,Anthony Hall,CAN,CAD,5933.26
EMP1469,Margaret Allen,AUS,AUD,14044.61
EMP1470,Mark Young,FRA,EUR,8268.55
EMP1471,Stacy Jones,DEU,EUR,3956.11
EMP1472,Gene Wells,JPN,JPY,7274.11
EMP1473,Sarah Chen,SGP,SGD,14230.19
EMP1474,Michael Smith,NLD,EUR,7717.20
EMP1475,Emily Johnson,SWE,SEK,6927.35
EMP1476,David Williams,CHE,CHF,8647.10
EMP1477,Lisa Brown,USA,USD,5679.02
EMP1478,James Davis,ITA,EUR,7599.57
EMP1479,Maria Miller,GBR,GBP,4435.48
EMP1480,Robert Wilson,CAN,CAD,9701.42
EMP1481,Jennifer Moore,AUS,AUD,6003.44
EMP1482,William Taylor,FRA,EUR,13116.41
EMP1483,Patricia Anderson,DEU,EUR,5668.13
EMP1484,Richard Thomas,JPN,JPY,13974.27
EMP1485,Linda Jackson,SGP,SGD,14429.85
EMP1486,Joseph White,NLD,EUR,3508.65
EMP1487,Elizabeth Harris,SWE,SEK,8677.91
EMP1488,Thomas Martin,CHE,CHF,7430.40
EMP1489,Jessica Thompson,USA,USD,11021.73
EMP1490,Charles Garcia,ITA,EUR,5293.68
EMP1491,Susan Martinez,GBR,GBP,12807.73
EMP1492,Christopher Robinson,CAN,CAD,14446.43
EMP1493,Karen Clark,AUS,AUD,9607.23
EMP1494,Daniel Rodriguez,FRA,EUR,4671.11
EMP1495,Nancy Lewis,DEU,EUR,10446.45
EMP1496,Matthew Lee,JPN,JPY,3123.03
EMP1497,Betty Walker,SGP,SGD,4108.22
EMP1498,Anthony Hall,NLD,EUR,9642.74
EMP1499,Margaret Allen,SWE,SEK,10559.97
EMP1500,Mark Young,CHE,CHF,7169.81
EMP1501,Stacy Jones,USA,USD,9372.23
EMP1502,Gene Wells,ITA,EUR,10928.86
EMP1503,Sarah Chen,GBR,GBP,11951.54
EMP1504,Michael Smith,CAN,CAD,8621.55
EMP1505,Emily Johnson,AUS,AUD,7487.13
EMP1506,David Williams,FRA,EUR,11681.34
EMP1507,Lisa Brown,DEU,EUR,13598.47
EMP1508,James Davis,JPN,JPY,10712.17
EMP1509,Maria Miller,SGP,SGD,6452.86
EMP1510,Robert Wilson,NLD,EUR,3770.35
EMP1511,Jennifer Moore,SWE,SEK,3793.98
EMP1512,William Taylor,CHE,CHF,5821.28
EMP1513,Patricia Anderson,USA,USD,7370.03
EMP1514,Richard Thomas,ITA,EUR,14876.57
EMP1515,Linda Jackson,GBR,GBP,14716.73
EMP1516,Joseph White,CAN,CAD,12469.22
EMP1517,Elizabeth Harris,AUS,AUD,11785.67
EMP1518,Thomas Martin,FRA,EUR,7325.39
EMP1519,Jessica Thompson,DEU,EUR,14113.38
EMP1520,Charles Garcia,JPN,JPY,7416.05
EMP1521,Susan Martinez,SGP,SGD,4036.71
EMP1522,Christopher Robinson,NLD,EUR,3431.59
EMP1523,Karen Clark,SWE,SEK,5381.41
EMP1524,Daniel Rodriguez,CHE,CHF,10192.51
EMP1525,Nancy Lewis,USA,USD,11000.92
EMP1526,Matthew Lee,ITA,EUR,14189.88
EMP1527,Betty Walker,GBR,GBP,12407.82
EMP1528,Anthony Hall,CAN,CAD,12127.80
EMP1529,Margaret Allen,AUS,AUD,6213.30
EMP1530,Mark Young,FRA,EUR,7254.75
EMP1531,Stacy Jones,DEU,EUR,11643.60
EMP1532,Gene Wells,JPN,JPY,10331.47
EMP1533,Sarah Chen,SGP,SGD,13397.45
EMP1534,Michael Smith,NLD,EUR,6864.75
EMP1535,Emily Johnson,SWE,SEK,5154.05
EMP1536,David Williams,CHE,CHF,6991.29
EMP1537,Lisa Brown,USA,USD,9790.80
EMP1538,James Davis,ITA,EUR,9889.09
EMP1539,Maria Miller,GBR,GBP,6904.31
EMP1540,Robert Wilson,CAN,CAD,3877.14
EMP1541,Jennifer Moore,AUS,AUD,12907.46
EMP1542,William Taylor,FRA,EUR,9090.34
EMP1543,Patricia Anderson,DEU,EUR,14011.04
EMP1544,Richard Thomas,JPN,JPY,7787.73
EMP1545,Linda Jackson,SGP,SGD,12320.60
EMP1546,Joseph White,NLD,EUR,4100.30
EMP1547,Elizabeth Harris,SWE,SEK,5222.35
EMP1548,Thomas Martin,CHE,CHF,11900.58
EMP1549,Jessica Thompson,USA,USD,6265.62
EMP1550,Charles Garcia,ITA,EUR,12047.63
EMP1551,Susan Martinez,GBR,GBP,7403.40
EMP1552,Christopher Robinson,CAN,CAD,3510.49
EMP1553,Karen Clark,AUS,AUD,3566.96
EMP1554,Daniel Rodriguez,FRA,EUR,5254.85
EMP1555,Nancy Lewis,DEU,EUR,7461.45
EMP1556,Matthew Lee,JPN,JPY,10319.45
EMP1557,Betty Walker,SGP,SGD,14895.79
EMP1558,Anthony Hall,NLD,EUR,13342.21
EMP1559,Margaret Allen,SWE,SEK,7755.56
EMP1560,Mark Young,CHE,CHF,5475.32
EMP1561,Stacy Jones,USA,USD,4078.19
EMP1562,Gene Wells,ITA,EUR,8706.13
EMP1563,Sarah Chen,GBR,GBP,14251.73
EMP1564,Michael Smith,CAN,CAD,3632.86
EMP1565,Emily Johnson,AUS,AUD,14262.75
EMP1566,David Williams,FRA,EUR,7644.18
EMP1567,Lisa Brown,DEU,EUR,4549.66
EMP1568,James Davis,JPN,JPY,13276.92
EMP1569,Maria Miller,SGP,SGD,14372.85
EMP1570,Robert Wilson,NLD,EUR,6151.48
EMP1571,Jennifer Moore,SWE,SEK,9309.23
EMP1572,William Taylor,CHE,CHF,11388.25
EMP1573,Patricia Anderson,USA,USD,8358.94
EMP1574,Richard Thomas,ITA,EUR,7443.00
EMP1575,Linda Jackson,GBR,GBP,13708.54
